2.76667,-0.44482,-132.3985,-379.8473,35.15918,-459.7183
2.8,-0.44195,-145.2498,-374.5075,22.44507,-453.854
2.83333,-0.43852,-157.5327,-369.9783,9.80174,-448.4545
2.86667,-0.43667,-169.0587,-366.065,-1.83591,-444.1103
2.9,-0.43428,-179.9853,-363.3364,-12.76049,-440.8977
2.93333,-0.43136,-189.415,-361.4793,-21.719,-438.6637
2.96667,-0.43038,-197.1031,-360.8572,-30.11904,-437.5168
3,-0.42713,-203.9162,-361.3896,-36.5226,-437.5799
3.03333,-0.42643,-208.8861,-362.7344,-41.42923,-438.8105
3.06667,-0.42824,-211.985,-365.0837,-45.47705,-441.0931
3.1,-0.42507,-213.6536,-368.6059,-46.87323,-444.1023
3.13333,-0.42542,-213.5515,-372.9125,-46.60899,-448.5525
3.16667,-0.42443,-211.5891,-378.0554,-44.24172,-453.6785
3.2,-0.42486,-208.0668,-383.595,-40.75692,-459.2878
3.23333,-0.42431,-202.9008,-390.4699,-35.5632,-466.0652
3.26667,-0.42511,-196.1642,-397.3379,-28.43392,-473.2716
3.3,-0.42381,-187.7594,-404.8258,-19.60179,-480.6904
3.33333,-0.42336,-178.1391,-412.5385,-9.96494,-488.3186
3.36667,-0.42373,-167.457,-420.2059,1.05132,-496.2115
3.4,-0.42527,-155.1598,-428.0305,13.11822,-504.2452
3.43333,-0.4241,-143.0381,-435.5802,25.66452,-511.7487
3.46667,-0.42516,-129.9908,-442.8599,38.33821,-519.0747
3.5,-0.42553,-117.0309,-449.7265,51.28945,-526.0134
3.53333,-0.4264,-104.002,-455.7471,64.16787,-532.1428
3.56667,-0.42825,-90.93561,-460.9391,76.93817,-537.574
3.6,-0.42936,-78.59605,-465.5946,88.65172,-542.1679
3.63333,-0.43346,-67.00316,-468.9443,99.62358,-546.0621
3.66667,-0.43524,-56.42546,-471.3368,109.8515,-548.6515
3.7,-0.43731,-46.81,-472.9456,119.0444,-550.4817
3.73333,-0.44229,-38.71059,-473.1065,126.4617,-551.3288
3.76667,-0.4473,-32.25563,-472.2021,132.5568,-551.2671
3.8,-0.45303,-27.19118,-470.3237,136.7418,-550.1257
3.83333,-0.4546,-23.94857,-467.5415,139.8831,-547.6126
